HGNC,BaseMean,log2FC,StdErr,Wald-Stats,P-value,P-adj
ECSIT,838.303221516106,0.226888647838963,0.121608907509312,1.86572392175786,0.062080001034306,0.167122324851996
PCGF1,128.140450263179,-0.339221185091007,0.181803028629403,-1.86587202451118,0.062059272443961,0.167122324851996
,19.1324977632913,-0.450425435676854,0.241419684369687,-1.86573616336568,0.06207828747105,0.167122324851996
YTHDC2,384.926918366166,-0.236138455460769,0.126552206354668,-1.86593708843748,0.062050167850984,0.167122324851996
BBS1,512.424731217244,0.215379813815698,0.115482795578836,1.86503810144314,0.062176063743429,0.167347660335872
CDK5RAP2,1149.25759522201,0.183140932881746,0.098210843750269,1.86477303206394,0.062213224893707,0.167414403474897
NDUFB10,798.210154262558,0.24185767023044,0.129712801130334,1.86456285056572,0.062242704149452,0.16746045239176
CMPK2,83.9074006902414,0.358784007714121,0.192528800963905,1.86353421367531,0.062387143556147,0.167815715314619
CAV1,219.497767452048,-0.362629148077191,0.194658308007043,-1.8629009559873,0.062476202303431,0.168007081767783
SHB,495.858311069027,-0.269661718090148,0.144757461778388,-1.86285193714558,0.062483100493505,0.168007081767783
RAB24,226.273335546608,0.279703952766581,0.150159831143323,1.86270822654038,0.062503327838957,0.168028104480308
TAPT1,42.0052617449539,-0.429082805250643,0.230413750501691,-1.8622274248667,0.062571040307369,0.168176748075046
DECR1,1097.89172621275,0.196874422982758,0.105735803541728,1.86194662912891,0.062610613506544,0.168249715715838
STRN3,176.902210646999,-0.319910591230466,0.171854572139518,-1.86151923249822,0.062670887237697,0.168378270651915
TACC3,2078.53117812261,-0.168259534109309,0.090415056949793,-1.86096807086837,0.062748685789631,0.168553849291289
AAK1,406.148132310807,-0.28366334209769,0.152456810971609,-1.86061442771825,0.062798645904159,0.168654594245977
CNOT10,576.497860524781,-0.220650457640836,0.118615579470859,-1.86021481010464,0.062855140529703,0.168765330733615
CDC25C,248.084326010042,-0.260819852597887,0.140214685237192,-1.86014647578943,0.062864805274378,0.168765330733615
GOLPH3L,347.176863908874,-0.247434180411189,0.133051542874656,-1.85968666777723,0.062929869370591,0.168873040259052
GEN1,119.931103356242,-0.375112568594725,0.201703144753119,-1.85972593066834,0.062924311390696,0.168873040259052
MYOF,3851.98615570333,-0.220842418936247,0.118786938996775,-1.8591473170484,0.063006259917996,0.16904453448575
TEKT2,40.9588835312911,0.43160041090523,0.23220335240207,1.85871739766227,0.063067206125361,0.169174532120348
ZC3H4,153.022724525485,-0.314394771820708,0.169237039911773,-1.85771845208714,0.063209006764158,0.169521323151804
DMWD,1099.44218221981,0.216290410462366,0.1164445400983,1.85745428922453,0.063246548786787,0.169588419232055
SMPD4,1357.91359176804,0.19224788626774,0.103533238487013,1.85687117564526,0.063329484350104,0.169777182257919
ING2,87.0792027237821,-0.366443693542546,0.197361073495272,-1.85671716845077,0.063351403609392,0.169802327053597
MTFR1,862.832294499922,-0.209223982053901,0.11273188902625,-1.8559431928368,0.063461655559829,0.170064175328646
OXT,25.0510766048586,0.445442070410227,0.240123424082368,1.85505463330987,0.063588425286136,0.170336472166086
PTPN1,1856.44516639094,-0.169132738564652,0.091172347224563,-1.85508812390306,0.063583643432138,0.170336472166086
PSMD2,4671.45913829627,0.173411747398101,0.09350845250659,1.85450344594121,0.063667167613187,0.170481979460359
,25.3905811826772,-0.442417303957398,0.238564435546826,-1.85449814823953,0.063667924830591,0.170481979460359
PDCD2L,630.239956026811,-0.211450836917246,0.114037148900527,-1.85422767015765,0.063706595012978,0.170551799737195
WDR1,13173.4123219622,0.198028129400481,0.106829407654648,1.85368555108585,0.063784160051189,0.170725699002401
GLCE,29.1880738562003,-0.437282796013493,0.236076068700626,-1.85229616208165,0.063983306534299,0.171224892051571
GPKOW,627.12172788801,0.221349360107519,0.119510898241008,1.85212698896416,0.064007589797223,0.171256031109306
STK24,644.986875342484,-0.215070166554156,0.116201236466559,-1.85084232400616,0.064192240200992,0.171702124778412
ZFP62,61.79756443427,-0.385998442389397,0.208568603296768,-1.85070253282641,0.064212359491757,0.171702124778412
TMEM30A,1433.08322174166,-0.197019157868198,0.106452535337238,-1.85076999100159,0.064202649998714,0.171702124778412
ZNF689,97.1981228608205,-0.35271195562014,0.190646538616951,-1.85008318629279,0.064301560894291,0.171906700112456
NUDT17,130.88071571484,0.322427523879663,0.174299136861764,1.84985152356422,0.064334952401864,0.171928081798628
MDP1,67.1735999392646,0.377022880348849,0.203809062652427,1.84988280423927,0.06433044281799,0.171928081798628
SACM1L,648.38609957518,-0.224406885187363,0.121316808925554,-1.84975921452954,0.064348261670961,0.171929718091256
C11orf1,154.513680234693,0.302253143810252,0.163497211888339,1.84867460624757,0.064504812594248,0.172183538400497
PCNX4,357.190974702095,-0.254189543315631,0.137476076528198,-1.84897292485282,0.06446172237418,0.172183538400497
TSN,1407.87268786824,-0.196790326874151,0.106450220211749,-1.84866058973574,0.06450683777459,0.172183538400497
TLK1,127.890067717821,-0.342972725144698,0.185521776992893,-1.84869254005602,0.064502221498533,0.172183538400497
DCAF1,501.835263951037,-0.228911150425925,0.123820518566373,-1.84873357886334,0.064496292491219,0.172183538400497
SFXN1,745.592321515941,-0.204816593610855,0.110806089447297,-1.84842362574552,0.06454108353867,0.172240995703021
PPM1A,928.182464000382,-0.202270324379102,0.109434706520549,-1.84831970414359,0.064556106901776,0.172247141587577
GLOD4,1145.10898779565,-0.193096452317778,0.104491275166239,-1.847967229901,0.064607083622465,0.172311387085622
MREG,151.49843939788,-0.319837649628749,0.173088942134726,-1.84782254535821,0.064628018293738,0.172311387085622
CPLX2,61.3755631660499,-0.411078797400236,0.222442481530387,-1.84802288920734,0.064599031666241,0.172311387085622
ITM2A,151.531004195713,0.303673644216265,0.164343231307668,1.84780134721676,0.064631085961737,0.172311387085622
CTXN1,1761.52683395852,0.225771665479866,0.122213414165602,1.8473558489573,0.06469558360401,0.172449389287775
APOBEC3C,62.1273268343181,0.38832389603814,0.210311255713946,1.84642469429367,0.064830564368978,0.172775176563734
SAV1,497.881417644322,-0.22856377170874,0.123808946132916,-1.84610061589058,0.064877597451308,0.17286649883671
SUV39H2,90.0304847412553,-0.366089954315057,0.198332006648662,-1.84584404958688,0.064914852551469,0.172931736848207
FANCB,22.852943990844,-0.445051666960335,0.241173231820866,-1.84536096149718,0.06498504799373,0.173084684280705
TBKBP1,563.744717084051,0.205464796904536,0.111349514139538,1.84522400921352,0.065004959326224,0.173103668483066
LINC00960,87.1278940373607,-0.34972215605821,0.189555891993075,-1.84495534473276,0.06504403476144,0.173139625457963
PKN3,364.499515383647,0.238026298916619,0.129009172029028,1.84503392412332,0.065032603915268,0.173139625457963
CNTNAP3,17.1019449252242,0.445179945884264,0.24131124467372,1.84483713755734,0.06506123333396,0.17315136803757
NPDC1,246.022867777685,0.285812467540843,0.154936267022176,1.84470991223723,0.065079748194063,0.173166608429122
FXYD6,116.652970043403,0.367911471659544,0.199483341234533,1.84432178337634,0.065136258707887,0.173248886105578
RBM18,171.037504846861,-0.320638488740102,0.173848182964113,-1.84435916023517,0.065130814977685,0.173248886105578
ZNF580,162.674616324545,0.316211151645483,0.171489845859319,1.84390597624588,0.065196844001735,0.17337597498576
,35.5570911092103,-0.423171244345165,0.229521097998364,-1.84371392449587,0.065224842642124,0.17341637428176
NDN,4750.15735631681,0.194353929889234,0.105429369082065,1.84345151243342,0.065263114929231,0.173450017518491
MEF2A,360.109393662499,-0.281875231853896,0.152900808619458,-1.84351694669864,0.065253569736491,0.173450017518491
GREB1L,226.680265896215,-0.281255965856666,0.152663319198805,-1.8423283820418,0.06542713062884,0.173851800597551
LINC01547,108.56648840621,0.347028707880391,0.188373617347564,1.84223625774566,0.065440599016508,0.173853472882585
GPR161,160.731795762895,0.29127601346061,0.158253994233703,1.84056026434609,0.065686025265854,0.174402836887242
USP36,1061.47367750374,-0.280341104027029,0.152309373233888,-1.84060309667571,0.065679743624123,0.174402836887242
MTMR3,171.53983305782,-0.331654905797628,0.180179702666779,-1.84068960537128,0.065667058067289,0.174402836887242
RTCA,457.79146205112,-0.232570021032098,0.1263665304135,-1.84044003005444,0.065703661058723,0.174415462536006
HRH3,31.8134256060825,-0.436906589861168,0.237484323609383,-1.8397281269807,0.065808161966631,0.174658628222296
LZTS2,1590.07626594861,0.206914017847068,0.112515486209924,1.83898256868412,0.065917749978071,0.174909993951793
KIF3C,1261.07386380799,0.194225006035568,0.105619746506994,1.83890808735,0.065928706087434,0.174909993951793
SHISA4,232.049474607042,0.266389036627343,0.144875461671654,1.83874504042022,0.065952695321668,0.174939362850286
LAMC2,2289.88833254361,0.237014579699719,0.128915701748943,1.83852375222139,0.065985265150036,0.174985188249069
APLP2,18295.5213371735,0.167992393946753,0.091377086057524,1.83845208021842,0.065995816881175,0.174985188249069
RCC2,3307.19656477978,-0.166553355145979,0.090621665362218,-1.83789775304017,0.066077473285498,0.175032828831111
MYO5C,196.201939433218,-0.285630428252744,0.155393111222373,-1.83811512624904,0.066045442722241,0.175032828831111
ABHD15,15.5585930859938,0.440448337974392,0.239629180307839,1.83804133289849,0.066056314948476,0.175032828831111
SLC26A11,1407.93543601098,0.192437820420802,0.104687990290617,1.83820340696759,0.066032437959902,0.175032828831111
DNAAF3,49.9654887582197,0.409747915762463,0.222944578930731,1.83789136173512,0.066078415256232,0.175032828831111
WDR47,175.535804661114,-0.297214774678655,0.161822772956461,-1.83666840734846,0.066258861866683,0.175407868726639
KIF1BP,499.499600567809,-0.213626333766483,0.11630830101695,-1.83672473846342,0.066250541315145,0.175407868726639
RPS27A,2818.00053714259,0.265537804727739,0.144565387624628,1.83680069683915,0.066239323024832,0.175407868726639
CMTM3,1655.23423411063,0.211564408220537,0.115201788038055,1.83646809501473,0.066288456557998,0.17542768888653
ESRG,996.282366719825,-0.250483638311189,0.136396133977558,-1.83644236098658,0.066292259362852,0.17542768888653
MSH6,1028.6771947837,-0.199072566181443,0.108451077162936,-1.83559786946476,0.066417152501762,0.175723849555755
RDH14,83.7910686205518,-0.369359414924365,0.201272059391969,-1.8351251338123,0.066487150672299,0.175874683972182
UBN1,308.03519824092,-0.310884845236055,0.16942756357913,-1.83491303698562,0.066518575680956,0.175889090665069
ERAP2,17.8993842994708,-0.442647732060777,0.241236256838105,-1.83491378063389,0.066518465478056,0.175889090665069
DRG2,836.19750938766,0.247491009007511,0.134905874046973,1.83454583246194,0.066573010912852,0.175998660829935
PCGF6,105.006742221415,-0.349418113945263,0.190506486452806,-1.83415336900785,0.066631231140938,0.176042138155243
GALNS,838.054253715096,0.257293627199411,0.140280382278342,1.83413833795301,0.066633461765291,0.176042138155243
AKAP10,77.5672623555666,-0.3791410678093,0.206718808964385,-1.83409081016242,0.066640515344076,0.176042138155243
MATN2,204.318843881366,0.275240981514323,0.150069960791559,1.83408445009606,0.066641459285413,0.176042138155243
MORN4,185.651778216466,0.283978721769433,0.154889631762034,1.83342628256568,0.066739202015402,0.176167496777667
FANCF,97.148177386295,-0.351158767245269,0.191512251339326,-1.8336099376905,0.066711916008643,0.176167496777667
DBNDD1,1973.66453897291,0.185659017188317,0.101264072016343,1.8334144923419,0.066740954026248,0.176167496777667
E2F1,880.133355727572,0.277190710007711,0.151181114375393,1.83350090487776,0.066728114122037,0.176167496777667
TNFAIP2,130.68411683432,0.315439293427272,0.172076429124646,1.83313481708049,0.066782524486489,0.176242869630002
MECR,719.13124289631,0.218380734100538,0.119155342117158,1.83273976827508,0.066841280201115,0.176363557132365
NMU,148.293936220304,0.303893763514734,0.165846998276336,1.83237421643522,0.066895686731866,0.176437742946691
MOSPD3,243.994546633996,0.266127862795612,0.145243447444584,1.83228825449871,0.066908486081623,0.176437742946691
RFK,443.066060595244,-0.222450517422153,0.121400370911731,-1.83237098660839,0.066896167602255,0.176437742946691
CCDC24,168.934333394108,0.290951996536447,0.158836673997571,1.83176837699899,0.06698593650284,0.176597816854546
ATF4,8016.98614717384,0.177614525399196,0.096971366344453,1.83161826108843,0.067008314230755,0.176597816854546
MRPL13,828.366162630285,-0.204480109241778,0.111636266408831,-1.83166381158732,0.067001523383044,0.176597816854546
ZNF669,74.6921693343378,-0.379192113404075,0.207103335305017,-1.83093194923979,0.067110700903222,0.176833236219212
VPS4A,3117.71651626094,0.17844417871542,0.097467064510703,1.83081515393157,0.067128137697164,0.17684476898002
UBA1,7199.28717622204,0.231879856290966,0.126676616612954,1.8304866556347,0.067177200390869,0.17693959745045
DHRS13,1219.71748753247,0.207661224069187,0.113478046625987,1.82996826473071,0.067254684431998,0.177109234129461
,882.309479311512,0.193806748548418,0.10591785210184,1.8297835983501,0.067282304332272,0.177113079891775
KCNS1,268.400613395234,0.257667917075696,0.140813605793978,1.82985099786938,0.06727222254192,0.177113079891775
,175.926616820286,0.300814190562389,0.164425918339357,1.82948159025356,0.067327494736478,0.177197591103332
MTMR6,206.018703446124,-0.271387475083343,0.14834970089425,-1.82937662460674,0.067343206918591,0.177204501532189
MTIF2,914.883963941978,-0.208776504512552,0.114166277206002,-1.82870554792493,0.067443730913477,0.177402312103816
ELL2,282.847527294912,-0.287833009817842,0.157405145029027,-1.82861246222137,0.067457684441515,0.177402312103816
VPS37A,269.226644749477,-0.247883963523889,0.135553412242461,-1.8286811038036,0.06744739485233,0.177402312103816
MFSD6L,16.8183024682862,0.440266434579281,0.240815570705337,1.82823076302651,0.067514925916067,0.177518371229023
TIMM10,1810.92648777665,0.21048241303639,0.115174205426985,1.82751348061025,0.067622601203428,0.177766966199888
PCYT1A,689.171418120307,-0.20514746931369,0.112289454791058,-1.82695222534846,0.067706952867983,0.177954163195914
SUPT20H,128.225091152353,-0.315645666176589,0.172798070864898,-1.82667355368439,0.067748866882477,0.178029770319351
TEAD3,1041.60225917855,0.181653616807751,0.099472604196846,1.8261672977645,0.067825065643155,0.178195423724089
KLK6,827.571787939005,0.270734563127595,0.14828641032833,1.82575437983929,0.067887267883432,0.178324247218149
CAPZB,3859.70658870145,0.204228363860378,0.111933153107023,1.82455651602263,0.068067980439124,0.178764259721913
EXOSC1,737.351613070466,0.223302925803976,0.122393754123135,1.8244634083151,0.06808204344026,0.17876652127682
LINC02067,8069.06626780391,0.228473827135575,0.125301746086309,1.82338901309644,0.068244493161019,0.17915833305416
CDK4,10073.2218239776,0.189930212085063,0.104194884374914,1.82283624790692,0.06832819593714,0.179343303195349
ZNF252P,354.547237206724,-0.254298845570845,0.139515747173032,-1.82272503802353,0.068345046149667,0.179352765486945
RNF7,3675.55289621484,0.162971855940338,0.089445577572733,1.82202251204445,0.068451569902176,0.179568048157215
MYNN,85.5103908253536,-0.383806879273947,0.210650363573836,-1.82200909963973,0.068453604947016,0.179568048157215
ZNF703,50.6265147858256,-0.424339549672479,0.232909036630896,-1.82191105940193,0.068468481961457,0.179572286314176
NBPF20,17.3877830063553,-0.438706171196084,0.240944884562983,-1.82077395829255,0.068641224439832,0.179990476401969
EIF3I,6705.06391367203,0.213890918301594,0.117517077687004,1.82008370622755,0.068746258530355,0.180230994532341
,296.545495557806,0.263755518295209,0.14493030631268,1.81987829188858,0.068777541452741,0.180278104686715
ANO8,720.417678170037,0.205312196264961,0.112839242637259,1.81951058396387,0.068833569571021,0.180390045589548
ARHGAP28,196.649941249833,-0.277601912978255,0.152584186592245,-1.81933606082063,0.068860175002772,0.180424850950569
GGT1,110.434255125791,0.342795060296334,0.188454593560007,1.81897959514148,0.068914543180887,0.180532371679704
TMEM62,344.39226502339,-0.235093125381829,0.129257280580114,-1.81879987205918,0.068941967932622,0.180534362362334
